entity_id,short_text,ambiguous_entity,candidate_link
26381124175_beans,@conversiondiary Burritoes w/ canned beans; cold-cut sandwiches; salad w/ pre-cooked frozen chicken. Let me know if these ideas helped!,beans,http://en.wikipedia.org/wiki/With_the_Lights_Out
26381124175_beans,@conversiondiary Burritoes w/ canned beans; cold-cut sandwiches; salad w/ pre-cooked frozen chicken. Let me know if these ideas helped!,beans,http://en.wikipedia.org/wiki/Bean
26381124175_sandwiches,@conversiondiary Burritoes w/ canned beans; cold-cut sandwiches; salad w/ pre-cooked frozen chicken. Let me know if these ideas helped!,sandwiches,http://en.wikipedia.org/wiki/Sandwich
26381124175_sandwiches,@conversiondiary Burritoes w/ canned beans; cold-cut sandwiches; salad w/ pre-cooked frozen chicken. Let me know if these ideas helped!,sandwiches,http://en.wikipedia.org/wiki/Peanut_butter_and_jelly_sandwich
18875908185_reason,"@ChristiansFaith For once I disagree w/ u. We serve God w/ hearts AND minds. Christ is LOGOS, the Word, thought & reason.",reason,http://en.wikipedia.org/wiki/Reason_(software)
18875908185_reason,"@ChristiansFaith For once I disagree w/ u. We serve God w/ hearts AND minds. Christ is LOGOS, the Word, thought & reason.",reason,http://en.wikipedia.org/wiki/Reason
18875908185_reason,"@ChristiansFaith For once I disagree w/ u. We serve God w/ hearts AND minds. Christ is LOGOS, the Word, thought & reason.",reason,http://en.wikipedia.org/wiki/The_Reason_(Hoobastank_song)
18875908185_reason,"@ChristiansFaith For once I disagree w/ u. We serve God w/ hearts AND minds. Christ is LOGOS, the Word, thought & reason.",reason,http://en.wikipedia.org/wiki/Reason_(magazine)
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Felidae
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Domestic_cat
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Cats_(musical)
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Jacob_Cats
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Cat
22227688043_cats,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",cats,http://en.wikipedia.org/wiki/Feral_cat
22227688043_kitten,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",kitten,http://en.wikipedia.org/wiki/Cat
22227688043_kitten,"HOME NEEDED: cute orange tabby kitten, found by a drainage canal & he needs a home. Looks to be around 4 months(?) and very friendly. #cats",kitten,http://en.wikipedia.org/wiki/Kitten
19774778494_shrine,"@fatherz If #Oprah went to any #Catholic shrine, it would be #Medjugorje. Of course it would. She's awfully fascinated w/ Catholicism lately",shrine,http://en.wikipedia.org/wiki/Shinto_shrine
19774778494_shrine,"@fatherz If #Oprah went to any #Catholic shrine, it would be #Medjugorje. Of course it would. She's awfully fascinated w/ Catholicism lately",shrine,http://en.wikipedia.org/wiki/Shrine
6947001950277632_school,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,school,http://en.wikipedia.org/wiki/School
6947001950277632_school,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,school,http://en.wikipedia.org/wiki/Battle_Royale
6947001950277632_school,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,school,http://en.wikipedia.org/wiki/Shoaling_and_schooling
6947001950277632_school,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,school,http://en.wikipedia.org/wiki/Bleach_(album)
6947001950277632_abdomens,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,abdomens,http://en.wikipedia.org/wiki/Abdomen
6947001950277632_abdomens,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,abdomens,http://en.wikipedia.org/wiki/Opisthosoma
6947001950277632_science,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,science,http://en.wikipedia.org/wiki/Science_(magazine)
6947001950277632_science,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,science,http://en.wikipedia.org/wiki/Science
6947001950277632_science,@Milehimama Arthropods don't all have abdomens. They all have segments and jointed legs. Apparently science at the school is lacking too,science,http://en.wikipedia.org/wiki/Science_(journal)
29519005326_clock,"RT @conversiondiary: RT @Jenidvm Oh, look! It's WILLYOUPLEASELEAVEYOURBROTHERALONE o'clock!! Argh.",clock,http://en.wikipedia.org/wiki/Clock
29519005326_clock,"RT @conversiondiary: RT @Jenidvm Oh, look! It's WILLYOUPLEASELEAVEYOURBROTHERALONE o'clock!! Argh.",clock,http://en.wikipedia.org/wiki/Game_clock
29519005326_clock,"RT @conversiondiary: RT @Jenidvm Oh, look! It's WILLYOUPLEASELEAVEYOURBROTHERALONE o'clock!! Argh.",clock,http://en.wikipedia.org/wiki/Beat_the_Clock
29519005326_clock,"RT @conversiondiary: RT @Jenidvm Oh, look! It's WILLYOUPLEASELEAVEYOURBROTHERALONE o'clock!! Argh.",clock,http://en.wikipedia.org/wiki/Clocks_(song)
29519005326_clock,"RT @conversiondiary: RT @Jenidvm Oh, look! It's WILLYOUPLEASELEAVEYOURBROTHERALONE o'clock!! Argh.",clock,http://en.wikipedia.org/wiki/Clock_signal
29519188114_deal,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,deal,http://en.wikipedia.org/wiki/Nathan_Deal
29519188114_deal,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,deal,http://en.wikipedia.org/wiki/Kim_Deal
29519188114_deal,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,deal,"http://en.wikipedia.org/wiki/Deal,_Kent"
29519188114_deal,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,deal,"http://en.wikipedia.org/wiki/Deal,_New_Jersey"
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus_Walks
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus_of_Nazareth_(miniseries)
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus_Christ_Superstar
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus_in_Islam
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus_Jones
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Jesus
29519188114_jesus,RT @Milehimama: So what's the deal with that whole Purgatory thing? http://bit.ly/dayrh0 #christian #bible #christianity #jesus,jesus,http://en.wikipedia.org/wiki/Queen_(album)
18440338115_language,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,language,http://en.wikipedia.org/wiki/Language
18440338115_language,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,language,http://en.wikipedia.org/wiki/Formal_language
18440338115_language,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,language,http://en.wikipedia.org/wiki/Programming_language
18440338115_language,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,language,http://en.wikipedia.org/wiki/Leet
18440338115_sentences,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,sentences,http://en.wikipedia.org/wiki/Sentences
18440338115_sentences,@PoppleKyle Prepositions at the ends of sentences are bad only if Latin is the language you're speaking in!,sentences,http://en.wikipedia.org/wiki/Sentence_(linguistics)
18851802260_kids,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,kids,http://en.wikipedia.org/wiki/Kids_(film)
18851802260_kids,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,kids,http://en.wikipedia.org/wiki/American_Eagle_Outfitters
18851802260_kids,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,kids,http://en.wikipedia.org/wiki/4Kids_Entertainment
18851802260_kids,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,kids,http://en.wikipedia.org/wiki/Kids_(Robbie_Williams_and_Kylie_Minogue_song)
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/Gewürztraminer
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/Nature_(TV_series)
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/La_Nature
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/Mother_Nature
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/Nature_(journal)
18851802260_nature,@thedevoutlife I believe A) Kids belong at Mass; B) It's the nature of kids to be disruptive; so C) Some disruption at Mass is acceptable.,nature,http://en.wikipedia.org/wiki/Nature
24020818587_search,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",search,http://en.wikipedia.org/wiki/Search_and_seizure
24020818587_search,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",search,http://en.wikipedia.org/wiki/C._P._Snow
24020818587_feature,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",feature,http://en.wikipedia.org/wiki/Feature_story
24020818587_feature,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",feature,http://en.wikipedia.org/wiki/Feature_(archaeology)
24020818587_feature,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",feature,http://en.wikipedia.org/wiki/Feature_film
24020818587_feature,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",feature,http://en.wikipedia.org/wiki/The_Features
24020818587_typing,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",typing,http://en.wikipedia.org/wiki/Typewriter
24020818587_typing,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",typing,http://en.wikipedia.org/wiki/Typing
24020818587_typing,"I do NOT like the new #Google ""fast search"" feature.  Dynamic results as I'm typing is not as helpful as they think it is.",typing,http://en.wikipedia.org/wiki/Type_system
3192809314058240_person,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",person,http://en.wikipedia.org/wiki/Grammatical_person
3192809314058240_person,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",person,"http://en.wikipedia.org/wiki/Person_County,_North_Carolina"
3192809314058240_person,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",person,http://en.wikipedia.org/wiki/Person
3192809314058240_person,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",person,http://en.wikipedia.org/wiki/Human
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Property
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Real_estate
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Real_property
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Property_tax
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Property_insurance
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Property_(philosophy)
3192809314058240_property,".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!",property,http://en.wikipedia.org/wiki/Property_law
186810580311605248_scam,#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam,scam,http://en.wikipedia.org/wiki/Godsmack
186810580311605248_scam,#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam,scam,http://en.wikipedia.org/wiki/Confidence_trick
186810580311605248_scam,#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam,scam,http://en.wikipedia.org/wiki/Fraud
9823582280486913_singing,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",singing,http://en.wikipedia.org/wiki/Singing
9823582280486913_singing,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",singing,http://en.wikipedia.org/wiki/Singer
9823582280486913_sleep,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",sleep,http://en.wikipedia.org/wiki/Sleep
9823582280486913_sleep,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",sleep,http://en.wikipedia.org/wiki/The_Black_Parade
9823582280486913_sleep,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",sleep,http://en.wikipedia.org/wiki/Sleep_(band)
9823582280486913_sleep,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",sleep,http://en.wikipedia.org/wiki/Wayne_Sleep
9823582280486913_sleep,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",sleep,http://en.wikipedia.org/wiki/Team_Sleep
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,http://en.wikipedia.org/wiki/God_the_Son
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,http://en.wikipedia.org/wiki/Son_(music)
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,http://en.wikipedia.org/wiki/Son
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,http://en.wikipedia.org/wiki/Songhay_languages
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,http://en.wikipedia.org/wiki/Son_River
9823582280486913_son,".@PoppleKyle @popplemusic  My 3yo son is resisting sleep by singing: ""I LOVE! PEANUT BUTTER SANDWICH! I LOVE! PEANUT BUTTER SANDWICH!""",son,"http://en.wikipedia.org/wiki/Sonoma_County,_California"
21242251462_allergy,"@Milehimama An allergic rxn to DTaP would have happened sooner. Could be antibiotics, infection, or unrelated allergy. I'd call the dr.",allergy,http://en.wikipedia.org/wiki/Food_allergy
21242251462_allergy,"@Milehimama An allergic rxn to DTaP would have happened sooner. Could be antibiotics, infection, or unrelated allergy. I'd call the dr.",allergy,http://en.wikipedia.org/wiki/Allergy
21242251462_call,"@Milehimama An allergic rxn to DTaP would have happened sooner. Could be antibiotics, infection, or unrelated allergy. I'd call the dr.",call,http://en.wikipedia.org/wiki/Call_option
21242251462_call,"@Milehimama An allergic rxn to DTaP would have happened sooner. Could be antibiotics, infection, or unrelated allergy. I'd call the dr.",call,http://en.wikipedia.org/wiki/Call_sign
21324116134_question,Brand new blog: Your Catholic Questions Answered! Be the 1st to ask a question: http://yourcatholicquestions.tumblr.com #catholic #christian,question,http://en.wikipedia.org/wiki/Renee_Montoya
21324116134_question,Brand new blog: Your Catholic Questions Answered! Be the 1st to ask a question: http://yourcatholicquestions.tumblr.com #catholic #christian,question,http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley
21324116134_question,Brand new blog: Your Catholic Questions Answered! Be the 1st to ask a question: http://yourcatholicquestions.tumblr.com #catholic #christian,question,http://en.wikipedia.org/wiki/Question
21324116134_question,Brand new blog: Your Catholic Questions Answered! Be the 1st to ask a question: http://yourcatholicquestions.tumblr.com #catholic #christian,question,http://en.wikipedia.org/wiki/Question_(comics)
21324116134_question,Brand new blog: Your Catholic Questions Answered! Be the 1st to ask a question: http://yourcatholicquestions.tumblr.com #catholic #christian,question,http://en.wikipedia.org/wiki/Call_and_response_(music)
